,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
534,us-west-1,frontend,POST,/cart/checkout,c3746aaeb10512d6e535222d3df660de,fe1b961062f1264c,e535222d3df660de,3.0,37.0,34.0,6.0,34.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:608|
535,us-west-1,sslateingress,POST,/cart/checkout,c3746aaeb10512d6e535222d3df660de,e535222d3df660de,nan,0.0,38.0,38.0,4.0,38.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:616|
536,us-west-1,sslateingress,POST,/cart/checkout,62b92b3b74e775c920ab0ab83198df57,20ab0ab83198df57,nan,0.0,42.0,42.0,3.0,42.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:592|
537,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,62b92b3b74e775c920ab0ab83198df57,d992207f28ffcdf6,c2e0ea5ca34fb4f2,25.0,27.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:592|
538,us-west-1,frontend,POST,/cart/checkout,62b92b3b74e775c920ab0ab83198df57,5193291c0a0c0498,20ab0ab83198df57,2.0,41.0,39.0,9.0,39.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:600|
539,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,62b92b3b74e775c920ab0ab83198df57,090a5247b877f0ff,5193291c0a0c0498,32.0,38.0,6.0,6.0,6.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:608|
540,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,62b92b3b74e775c920ab0ab83198df57,c2e0ea5ca34fb4f2,5193291c0a0c0498,4.0,28.0,24.0,20.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
541,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,62b92b3b74e775c920ab0ab83198df57,3f104fc71bc1a813,c2e0ea5ca34fb4f2,22.0,23.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:600|
542,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,62b92b3b74e775c920ab0ab83198df57,bcdfcb244d8cb54e,c2e0ea5ca34fb4f2,8.0,10.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:600|
543,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,62b92b3b74e775c920ab0ab83198df57,be1dd6c9d654bd1a,c2e0ea5ca34fb4f2,18.0,20.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
544,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,00cfd6931dc51f3ec6e84d8ae1d37cba,83ed8f010fce2868,88c4b6f4b122bf87,28.0,33.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:600|
545,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,00cfd6931dc51f3ec6e84d8ae1d37cba,361e03f4ba5f91f4,d54f531cbac7ab75,23.0,24.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:608|
546,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,00cfd6931dc51f3ec6e84d8ae1d37cba,52d2f57e4d23f23e,d54f531cbac7ab75,5.0,7.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:600|
547,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,00cfd6931dc51f3ec6e84d8ae1d37cba,c85144d84618383c,d54f531cbac7ab75,16.0,17.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
548,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,00cfd6931dc51f3ec6e84d8ae1d37cba,5ff42b2dcc4b79cf,d54f531cbac7ab75,20.0,21.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709543755|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:600|
549,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,00cfd6931dc51f3ec6e84d8ae1d37cba,d54f531cbac7ab75,88c4b6f4b122bf87,4.0,26.0,22.0,20.0,22.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
550,us-west-1,frontend,POST,/cart/checkout,00cfd6931dc51f3ec6e84d8ae1d37cba,88c4b6f4b122bf87,c6e84d8ae1d37cba,2.0,36.0,34.0,7.0,34.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:600|
551,us-west-1,sslateingress,POST,/cart/checkout,00cfd6931dc51f3ec6e84d8ae1d37cba,c6e84d8ae1d37cba,nan,0.0,39.0,39.0,5.0,39.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:616|
552,us-west-1,frontend,POST,/cart/checkout,f6afe5a4a0970c5fcd091a924eef1e06,b3246598c2b7f035,cd091a924eef1e06,3.0,39.0,36.0,5.0,36.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:600|
553,us-west-1,sslateingress,POST,/cart/checkout,f6afe5a4a0970c5fcd091a924eef1e06,cd091a924eef1e06,nan,0.0,41.0,41.0,5.0,41.0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:584|
554,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,f6afe5a4a0970c5fcd091a924eef1e06,6ee1176c574541f9,b3246598c2b7f035,30.0,37.0,7.0,7.0,7.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:600|
555,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,f6afe5a4a0970c5fcd091a924eef1e06,66071552e6bfbda3,e524349bb18b6400,6.0,8.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:608|
556,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,f6afe5a4a0970c5fcd091a924eef1e06,e524349bb18b6400,b3246598c2b7f035,4.0,28.0,24.0,20.0,24.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
557,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,f6afe5a4a0970c5fcd091a924eef1e06,5fdf28eadc23fdba,e524349bb18b6400,16.0,17.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:608|
558,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,f6afe5a4a0970c5fcd091a924eef1e06,904ea1ebf98904c5,e524349bb18b6400,22.0,25.0,3.0,3.0,3.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:600|
559,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,f6afe5a4a0970c5fcd091a924eef1e06,dbea8ac91adf658b,e524349bb18b6400,19.0,20.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709543721|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
560,us-west-1,frontend,POST,/cart/checkout,a8b87c9dc17b65ea8b74d48cda1d599c,655b75ef6b0e7184,8b74d48cda1d599c,2.0,36.0,34.0,5.0,34.0,-1,frontend@POST@/cart/checkout:3|,frontend@POST@/cart/checkout:608|
561,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,a8b87c9dc17b65ea8b74d48cda1d599c,83a0f362088e49df,655b75ef6b0e7184,26.0,35.0,9.0,9.0,9.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:600|
562,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,a8b87c9dc17b65ea8b74d48cda1d599c,44e547a494a94a70,655b75ef6b0e7184,3.0,23.0,20.0,18.0,20.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
563,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,a8b87c9dc17b65ea8b74d48cda1d599c,70441c21901eb866,44e547a494a94a70,5.0,7.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:608|
564,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,a8b87c9dc17b65ea8b74d48cda1d599c,236150f739a86469,44e547a494a94a70,19.0,22.0,3.0,3.0,3.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:600|
565,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,a8b87c9dc17b65ea8b74d48cda1d599c,b7939daba6ff18e5,44e547a494a94a70,15.0,16.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709543649|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
566,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,a8b87c9dc17b65ea8b74d48cda1d599c,716e528c34166a2c,44e547a494a94a70,12.0,13.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:592|
567,us-west-1,sslateingress,POST,/cart/checkout,a8b87c9dc17b65ea8b74d48cda1d599c,8b74d48cda1d599c,nan,0.0,37.0,37.0,3.0,37.0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:592|
568,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,1c5801e299d06bb80a5b45bd47492312,895562727d35680c,3b6fb46893b554b2,19.0,20.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709543541|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
569,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,1c5801e299d06bb80a5b45bd47492312,3b6fb46893b554b2,708cba1aeff4caa4,3.0,26.0,23.0,19.0,23.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
570,us-west-1,frontend,POST,/cart/checkout,1c5801e299d06bb80a5b45bd47492312,708cba1aeff4caa4,0a5b45bd47492312,1.0,37.0,36.0,8.0,36.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:592|
571,us-west-1,sslateingress,POST,/cart/checkout,1c5801e299d06bb80a5b45bd47492312,0a5b45bd47492312,nan,0.0,38.0,38.0,2.0,38.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:600|
572,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,1c5801e299d06bb80a5b45bd47492312,70be18b94c586f4f,708cba1aeff4caa4,30.0,35.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:608|
573,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,1c5801e299d06bb80a5b45bd47492312,223fecc740b20bbe,3b6fb46893b554b2,23.0,25.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:608|
574,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,1c5801e299d06bb80a5b45bd47492312,87fcaf8644940e02,3b6fb46893b554b2,6.0,8.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:608|
575,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,1c5801e299d06bb80a5b45bd47492312,847b92334f861d4a,3b6fb46893b554b2,14.0,16.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
576,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,a4eefa4213df7d904123687116eb2e70,9dcc883518089f7d,5120ec344d1b1215,16.0,18.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709543524|,paymentservice@POST@/hipstershop.PaymentService/Charge:608|
577,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,a4eefa4213df7d904123687116eb2e70,451cce56973f2c56,5120ec344d1b1215,27.0,28.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:608|
578,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,a4eefa4213df7d904123687116eb2e70,980430ed62a024a8,5120ec344d1b1215,7.0,9.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:600|
579,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,a4eefa4213df7d904123687116eb2e70,75136fe24ae073ac,47dca106b6bf1e17,32.0,37.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:592|
580,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,a4eefa4213df7d904123687116eb2e70,07666f712908f4fc,5120ec344d1b1215,22.0,23.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709543559|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:600|
581,us-west-1,frontend,POST,/cart/checkout,a4eefa4213df7d904123687116eb2e70,47dca106b6bf1e17,4123687116eb2e70,2.0,40.0,38.0,8.0,38.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:616|
582,us-west-1,sslateingress,POST,/cart/checkout,a4eefa4213df7d904123687116eb2e70,4123687116eb2e70,nan,0.0,41.0,41.0,3.0,41.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:592|
583,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,a4eefa4213df7d904123687116eb2e70,5120ec344d1b1215,47dca106b6bf1e17,5.0,30.0,25.0,22.0,25.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:2|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:616|
584,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,bd6c59da511865dc25b413a1d8a1071d,919ef74a04f8761c,e3d4c2a9fbe72e81,4.0,24.0,20.0,18.0,20.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:616|
585,us-west-1,sslateingress,POST,/cart/checkout,bd6c59da511865dc25b413a1d8a1071d,25b413a1d8a1071d,nan,0.0,33.0,33.0,3.0,33.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:632|
586,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,bd6c59da511865dc25b413a1d8a1071d,3c22e3020cd68eec,919ef74a04f8761c,6.0,8.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:608|
587,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,bd6c59da511865dc25b413a1d8a1071d,41144f9bfe7658c6,919ef74a04f8761c,20.0,22.0,2.0,2.0,2.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:600|
588,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,bd6c59da511865dc25b413a1d8a1071d,0b1acac52f654099,919ef74a04f8761c,17.0,18.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:600|
589,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,bd6c59da511865dc25b413a1d8a1071d,79bca930346996d4,e3d4c2a9fbe72e81,26.0,30.0,4.0,4.0,4.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:592|
590,us-west-1,frontend,POST,/cart/checkout,bd6c59da511865dc25b413a1d8a1071d,e3d4c2a9fbe72e81,25b413a1d8a1071d,2.0,32.0,30.0,6.0,30.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:616|
591,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,bd6c59da511865dc25b413a1d8a1071d,3e498d00b4ac6e4c,919ef74a04f8761c,14.0,15.0,1.0,1.0,1.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
592,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,998107b3ea10cbd327da0d7d8930961c,005c346e72c6e923,50b97e6a74ab5dd7,14.0,16.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:608|
593,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,998107b3ea10cbd327da0d7d8930961c,dcb9aed54a4d8977,50b97e6a74ab5dd7,18.0,20.0,2.0,2.0,2.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709543327|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:608|
594,us-west-1,sslateingress,POST,/cart/checkout,998107b3ea10cbd327da0d7d8930961c,27da0d7d8930961c,nan,0.0,39.0,39.0,5.0,39.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:576|
595,us-west-1,frontend,POST,/cart/checkout,998107b3ea10cbd327da0d7d8930961c,622db7ac0f4e2c42,27da0d7d8930961c,3.0,37.0,34.0,7.0,34.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:600|
596,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,998107b3ea10cbd327da0d7d8930961c,5390bfcc6c755eb1,622db7ac0f4e2c42,30.0,35.0,5.0,5.0,5.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:608|
597,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,998107b3ea10cbd327da0d7d8930961c,7acfbeb3142874d9,50b97e6a74ab5dd7,23.0,24.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:608|
598,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,998107b3ea10cbd327da0d7d8930961c,50b97e6a74ab5dd7,622db7ac0f4e2c42,4.0,26.0,22.0,19.0,22.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
599,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,998107b3ea10cbd327da0d7d8930961c,9e7dc27f31a86158,50b97e6a74ab5dd7,6.0,8.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:600|
600,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,f306dc6224237f2d03730652539945ad,4fb7af46b9c0a15a,9f29b67ec5db7770,17.0,19.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:600|
601,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,f306dc6224237f2d03730652539945ad,96f40ddb8fc5300a,9f29b67ec5db7770,22.0,23.0,1.0,1.0,1.0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709543244|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:600|
602,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,f306dc6224237f2d03730652539945ad,9f29b67ec5db7770,b6f89982391a0c3b,6.0,28.0,22.0,19.0,22.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:600|
603,us-west-1,sslateingress,POST,/cart/checkout,f306dc6224237f2d03730652539945ad,03730652539945ad,nan,0.0,41.0,41.0,4.0,41.0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:616|
604,us-west-1,frontend,POST,/cart/checkout,f306dc6224237f2d03730652539945ad,b6f89982391a0c3b,03730652539945ad,3.0,40.0,37.0,8.0,37.0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:600|
605,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,f306dc6224237f2d03730652539945ad,ff86fa6546e7ee27,b6f89982391a0c3b,31.0,38.0,7.0,7.0,7.0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:600|
606,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,f306dc6224237f2d03730652539945ad,fd3362caae2b0d2a,9f29b67ec5db7770,25.0,26.0,1.0,1.0,1.0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:616|
607,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,f306dc6224237f2d03730652539945ad,d61dff938f5e8428,9f29b67ec5db7770,8.0,10.0,2.0,2.0,2.0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:608|
608,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,fcf152f720c1c6c743a1f0f91f5a4a7a,d60cc62f322f622b,06b3f3c85fbfe9fd,4.0,25.0,21.0,18.0,21.0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:608|
609,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,fcf152f720c1c6c743a1f0f91f5a4a7a,5affa975497b44a7,d60cc62f322f622b,15.0,17.0,2.0,2.0,2.0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:18446744073709543186|,paymentservice@POST@/hipstershop.PaymentService/Charge:608|
